Model,Reaction ID,Reaction name,Subsystem,EC number,Minimum flux,Maximum flux,Flux range width,Range includes zero,Present in both models
Am,MAR04710,"2-deoxy-D-ribose 1-phosphate 1,5-phosphomutase",Pentose phosphate pathway,5.4.2.7,0.048465238644069,0.5990664209320565,0.5506011822879875,no,yes
Am,MAR04719,Production of Hexanoylcarnitine,Fatty acid oxidation,,0.0,0.0,0.0,yes,yes
Am,MAR04752,Coproporphyrinogen:oxygen oxidoreductase(decarboxylating),Porphyrin metabolism,1.3.3.3,0.0,0.0,0.0,yes,yes
Am,MAR04756,Transport of protoporphyrin (c to m),Mitochondrial transport,,0.0,0.0,0.0,yes,yes
Am,MAR04762,Cytochrome c apocytochrome-c-lyase,Porphyrin metabolism,4.4.1.17,0.0,0.0,0.0,yes,yes
Am,MAR04767,bilirubin-glucuronoside:bilirubin-glucuronoside D-glucuronosyltransferase,ROS detoxification,2.4.1.95,0.0,0.0,0.0,yes,yes
Am,MAR04770,,Porphyrin metabolism,,0.0,0.0,0.0,yes,yes
Am,MAR04847,Transport of adenine (c to e),Extracellular transport,,0.0,0.5506011822879875,0.5506011822879875,yes,no
Am,MAR04848,Transport of hypoxanthine (c to e),Extracellular transport,,0.0,0.0672875347248585,0.0672875347248585,yes,yes
Am,MAR04852,"Dicarboxylate/tricarboxylate carrier (mal:akg), mitochondrial",Mitochondrial transport,,0.0457008305050838,0.0615065442598023,0.0158057137547184,no,yes
Am,MAR04855,Fumarate/malate antiporter (mitochondrial),Mitochondrial transport,,-0.0615065442598023,-0.0457008305050838,0.0158057137547184,no,yes
Am,MAR04874,Transport of NH3 (c to m),Mitochondrial transport,,0.0457008305050838,0.0615065442598023,0.0158057137547184,no,yes
Am,MAR04875,Transport of orotate (c to e),Extracellular transport,,0.0,0.0139290290950385,0.0139290290950385,yes,no
Am,MAR04882,Transport of uracil (c to e),Extracellular transport,,0.0,1.4745576354082908,1.4745576354082908,yes,yes
Am,MAR04883,Transport of H2O (c to r),Endoplasmic reticular transport,,0.0,0.0,0.0,yes,yes
Am,MAR04886,Exchange of Malonyl Carnitine,Exchange/demand reactions,,0.0,0.0,0.0,yes,yes
Am,MAR04889,Exchange of Butyryl Carnitine,Exchange/demand reactions,,-0.0615065442598022,-0.0457008305050838,0.0158057137547184,no,no
Am,MAR04894,Transport of O2 (c to r),Endoplasmic reticular transport,,0.0,0.0,0.0,yes,yes
Am,MAR04898,Transport of O2 (c to m),Mitochondrial transport,,0.0457008305050838,0.0839549267458283,0.0382540962407444,no,yes
Am,MAR04899,Exchange of Hexanoyl Carnitine,Exchange/demand reactions,,0.0,0.0,0.0,yes,yes
Am,MAR04905,,Mitochondrial transport,,0.0,0.0,0.0,yes,yes
Am,MAR04914,Transport of CoA (c to m),Mitochondrial transport,,-0.0632255153161814,-0.0473519971248343,0.0158735181913471,no,yes
Am,MAR04919,Transport of CO2 (c to e),Extracellular transport,,0.038648884545453,0.087180372390619,0.048531487845166,no,yes
Am,MAR04922,Transport of CO2 (c to m),Mitochondrial transport,,0.0008255833098751,0.0587630553888407,0.0579374720789656,no,yes
Am,MAR04947,Transport of UTP (c to e),Extracellular transport,,-0.5219037134213557,-0.3030530459819977,0.2188506674393579,no,yes
Am,MAR04948,Transport of acetaldehyde (c to e),Extracellular transport,,0.0484652386440691,0.5990664209320565,0.5506011822879875,no,yes
Am,MAR04958,Transport of ribose (c to e),Extracellular transport,,0.2447798804492864,0.492165488057224,0.2473856076079376,no,yes
Am,MAR04963,,Mitochondrial transport,,0.0457008305050838,0.0615065442598022,0.0158057137547184,no,yes
Am,MAR04969,Transport of nicotinamide (c to e),Extracellular transport,,0.0,0.0,0.0,yes,yes
Am,MAR04985,Transport of guanine (c to e),Extracellular transport,,0.0,0.0,0.0,yes,no
Am,MAR04990,Transport of H2S (c to e),Extracellular transport,,-0.0041225167614727,-0.0032980134091782,0.0008245033522945,no,yes
Am,MAR05034,Transport of thymidine (c to e),Extracellular transport,,-0.0011588298925176,-0.0009270639140141,0.0002317659785035,no,yes
Am,MAR05042,Transport of inosine (c to e),Extracellular transport,,0.0,0.0677769254279317,0.0677769254279317,yes,yes
Am,MAR05068,Transport of arginine (e to c),Extracellular transport,,0.0254416760941652,0.0318020951177065,0.0063604190235413,no,yes
Am,MAR05071,Transport of lysine (e to c),Extracellular transport,,0.1333333333333336,0.166666666666667,0.0333333333333333,no,yes
Am,MAR05126,L proline transport  mitochondrial,Mitochondrial transport,,0.0457008305050838,0.0615065442598023,0.0158057137547184,no,yes
Am,MAR05130,L-Tyrosine:tRNA(Tyr) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.1,0.0,0.0,0.0,yes,yes
Am,MAR05131,L-Alanine:tRNA(Ala) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.7,0.0,0.0,0.0,yes,yes
Am,MAR05132,L-Arginine:tRNA(Arg) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.19,0.0,0.0,0.0,yes,yes
Am,MAR05133,L-Asparagine:tRNA(Asn) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.22,0.0,0.0,0.0,yes,yes
Am,MAR05134,L-Aspartate:tRNA(Asp) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.12,0.0,0.0,0.0,yes,yes
Am,MAR05135_Human-GEM,,,,0.0,0.0,0.0,yes,yes
Am,MAR05136,L-Glutamine:tRNA(Gln) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.18,0.0,0.0,0.0,yes,yes
Am,MAR05137,L-glutamate:tRNA(Glu) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.17,0.0,0.0,0.0,yes,yes
Am,MAR05138,glycine:tRNA(Gly) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.14,0.0,0.0,0.0,yes,yes
Am,MAR05139,L-Histidine:tRNA(His) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.21,0.0,0.0,0.0,yes,yes
Am,MAR05140,L-Isoleucine:tRNA(Ile) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.5,0.0,0.0,0.0,yes,yes
Am,MAR05141,L-Leucine:tRNA(Leu) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.4,0.0,0.0,0.0,yes,yes
Am,MAR05142,L-lysine:tRNALys ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.6,0.0,0.0,0.0,yes,yes
Am,MAR05143,L-Methionine:tRNAMet ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.10,0.0,0.0,0.0,yes,yes
Am,MAR05145,L-Phenylalanine:tRNA(Ala) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.20,0.0,0.0,0.0,yes,yes
Am,MAR05146,L-proline:tRNA(Pro) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.15,0.0,0.0,0.0,yes,yes
Am,MAR05147,L-Serine:tRNA(Ser) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.11,0.0,0.0,0.0,yes,yes
Am,MAR05148,L-Threonine:tRNA(Thr) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.3,0.0,0.0,0.0,yes,yes
Am,MAR05149_Human-GEM,,,,0.0,0.0,0.0,yes,yes
Am,MAR05150,L-Valine:tRNAVal ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.9,0.0,0.0,0.0,yes,yes
Am,MAR05171,,Protein assembly,,0.0,0.0,0.0,yes,yes
Am,MAR05206,Transport of apoA1 (c to e),Extracellular transport,,0.0,0.0,0.0,yes,yes
Am,MAR05227,Transport of apocytochrome-C (c to m),Mitochondrial transport,,0.0,0.0,0.0,yes,yes
Am,MAR05303,Transport of ATP (c to e),Extracellular transport,,-0.4340094280886938,-0.0037977682056951,0.4302116598829987,no,yes
Am,MAR05304,Transport of dTMP (c to m),Mitochondrial transport,,0.0009270639140141,0.0011588298925176,0.0002317659785035,no,yes
Am,MAR05305,Alanine-Sodium symporter,Extracellular transport,,0.0358068610944397,0.0447585763680496,0.0089517152736099,no,yes
Am,MAR05308,L-glutamine reversible transport via sodium symport,Extracellular transport,,0.023086023047357,0.0288575288091963,0.0057715057618392,no,yes
Am,MAR05314,L-valine transport in via sodium symport,Extracellular transport,,0.0249705313214255,0.0312131641517818,0.0062426328303563,no,yes
Am,MAR05315,L-leucine transport in via sodium symport,Extracellular transport,,0.0386337297308782,0.0482921621635977,0.0096584324327195,no,yes
Am,MAR05316,L-isoleucine transport in via sodium symport,Extracellular transport,,0.0202591544109185,0.0253239430136482,0.0050647886027296,no,no
Am,MAR05318,L-tyrosine transport in via sodium symport,Extracellular transport,,0.0113074037288633,0.0141342546610792,0.0028268509322158,no,no
Am,MAR05320,Glycine transport via sodium symport,Extracellular transport,,0.0089517506820551,0.0111896883525689,0.0022379376705138,no,yes
Am,MAR05322,Na+/Proline-L symporter,Extracellular transport,,0.0249705313214255,0.0312131641517819,0.0062426328303563,no,no
Am,MAR05407,carbonate hydro-lyase (carbon-dioxide-forming),Miscellaneous,4.2.1.1,0.038648884545453,0.087180372390619,0.048531487845166,no,no
Am,MAR05422,Transport of PPi (c to n),Nuclear transport,,0.0,0.0,0.0,yes,yes
Am,MAR05423,Transport of CTP (c to n),Nuclear transport,,0.0,0.0,0.0,yes,yes
Am,MAR05449,"Fatty Acid Beta Oxidation (C4->C2), Mitochondrial",Fatty acid oxidation,,0.0457008305050838,0.0615065442598022,0.0158057137547184,no,yes
Am,MAR05530,,Extracellular transport,,-0.0276796668773469,-0.0221437335018775,0.0055359333754693,no,yes
Am,MAR05531,,Extracellular transport,,0.023086023047357,0.0288575288091963,0.0057715057618392,no,yes
Am,MAR05987,Iron  II  transport,Extracellular transport,,0.0,0.0,0.0,yes,yes
Am,MAR06061,,Extracellular transport,,0.0,0.0,0.0,yes,no
Am,MAR06067,,Extracellular transport,,0.0,0.0,0.0,yes,no
Am,MAR06250,Transport of bilirubin-bisglucuronoside (c to e),Extracellular transport,,0.0,0.0,0.0,yes,yes
Am,MAR06258,Transport of bilirubin-monoglucuronoside (c to e),Extracellular transport,,0.0,0.0,0.0,yes,yes
Am,MAR06328,ATP:ADP phosphatransferase,Mitochondrial transport,,-972.233676472946,733.2860631058177,1705.5197395787636,yes,yes
Am,MAR06366,Transport of deoxyguanosine (c to e),Extracellular transport,,0.0,0.0,0.0,yes,no
Am,MAR06367,Transport of deoxyadenosine (c to e),Extracellular transport,,-0.6,-0.0493988177120125,0.5506011822879874,no,no
Am,MAR06375,L-serine via sodium symport,Extracellular transport,,0.0,0.0388692667088027,0.0388692667088027,yes,yes
Am,MAR06383,L-homoserine via sodium symport,Extracellular transport,,0.023086023047357,0.0288575288091963,0.0057715057618392,no,yes
Am,MAR06402,octanoyl-[acp]:protein N6-octanoyltransferase,Lipoic acid metabolism,2.3.1.181,0.0,0.0,0.0,yes,yes
Am,MAR06403,[protein]-N6-(octanoyl)-L-lysine:an [Fe-S] cluster scaffold protein carrying a [4Fe-4S]2+ cluster sulfurtransferase,Lipoic acid metabolism,2.8.1.8,0.0,0.0,0.0,yes,yes
Am,MAR06436,,Vitamin E metabolism,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-,0.0,0.0,0.0,yes,yes
Am,MAR06438,Transport of 3-carboxy-alpha-chromanol (c to m),Mitochondrial transport,,0.0,0.0,0.0,yes,yes
Am,MAR06453,,Vitamin E metabolism,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-,0.0,0.0,0.0,yes,yes
Am,MAR06454,Transport of gamma-carboxyethyl-hydroxychroman (m to c),Mitochondrial transport,,0.0,0.0,0.0,yes,yes
Am,MAR06462,Transport of gamma-tocopherol (c to e),Extracellular transport,,0.0,0.0,0.0,yes,yes
Am,MAR06463,Transport of gamma-tocopherol (c to r),Endoplasmic reticular transport,,0.0,0.0,0.0,yes,yes
Am,MAR06465,,Vitamin E metabolism,1.14.13.30,0.0,0.0,0.0,yes,yes
Am,MAR06467,,Vitamin E metabolism,1.14.13.30,0.0,0.0,0.0,yes,yes
Am,MAR06468,Transport of 13-carboxy-gamma-tocopherol (c to r),Endoplasmic reticular transport,,0.0,0.0,0.0,yes,yes
Am,MAR06469,Transport of 13-carboxy-gamma-tocopherol (c to m),Mitochondrial transport,,0.0,0.0,0.0,yes,yes
Am,MAR06470,,Vitamin E metabolism,,0.0,0.0,0.0,yes,yes
Am,MAR06471,,Vitamin E metabolism,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-,0.0,0.0,0.0,yes,yes
Am,MAR06472,,Vitamin E metabolism,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-,0.0,0.0,0.0,yes,yes
Am,MAR06473,,Vitamin E metabolism,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-,0.0,0.0,0.0,yes,yes
Am,MAR06474,Transport of alpha-tocopherol (c to e),Extracellular transport,,0.0,0.0,0.0,yes,yes
Am,MAR06476,,Vitamin E metabolism,1.14.13.30,0.0,0.0,0.0,yes,yes
Am,MAR06478,,Vitamin E metabolism,1.14.13.30,0.0,0.0,0.0,yes,yes
Am,MAR06481,Transport of 13-carboxy-alpha-tocopherol (c to m),Mitochondrial transport,,0.0,0.0,0.0,yes,yes
Am,MAR06482,,Vitamin E metabolism,,0.0,0.0,0.0,yes,yes
Am,MAR06484,,Vitamin E metabolism,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-,0.0,0.0,0.0,yes,yes
Am,MAR06486,,Vitamin E metabolism,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-,0.0,0.0,0.0,yes,yes
Am,MAR06488,,Vitamin E metabolism,,0.0,0.0,0.0,yes,yes
Am,MAR06492,,Vitamin E metabolism,3.2.1.31,0.0,0.0,0.0,yes,yes
Am,MAR06505,Transport of riboflavin (c to e),Extracellular transport,,0.0,0.0,0.0,yes,yes
Am,MAR06512,Transport of FAD (c to e),Extracellular transport,,0.0,0.0,0.0,yes,yes
Am,MAR06513,,Mitochondrial transport,,0.0,0.0,0.0,yes,yes
Am,MAR06627,,Pyrimidine metabolism,2.7.1.40,0.0009270639140141,0.0011588298925176,0.0002317659785035,no,yes
Am,MAR06629,Transport of retinol (c to r),Endoplasmic reticular transport,,0.0,0.0,0.0,yes,yes
Am,MAR06634,,Retinol metabolism,1.14.-.-,0.0,0.0,0.0,yes,yes
Am,MAR06638,11-cis-retinol:NAD+ oxidoreductase,Retinol metabolism,1.1.1.105,0.0,0.0,0.0,yes,yes
Am,MAR06641,,Retinol metabolism,1.14.-.-,0.0,0.0,0.0,yes,yes
Am,MAR06642,,Retinol metabolism,1.14.-.-,0.0,0.0,0.0,yes,yes
Am,MAR06644,9-cis-retinol:NAD+ oxidoreductase,Retinol metabolism,1.1.1.105,0.0,0.0,0.0,yes,yes
Am,MAR06649,,Retinol metabolism,1.14.14.1,0.0,0.0,0.0,yes,yes
Am,MAR06651,all-trans-Retinal 11-cis-trans-isomerase,Retinol metabolism,,0.0,0.0,0.0,yes,yes
Am,MAR06652,,Retinol metabolism,1.2.1.36,0.0,0.0,0.0,yes,yes
Am,MAR06654,,Retinol metabolism,1.14.14.1,0.0,0.0,0.0,yes,yes
Am,MAR06655,,Retinol metabolism,1.14.14.1,0.0,0.0,0.0,yes,yes
Am,MAR06656,,Retinol metabolism,1.14.14.1,0.0,0.0,0.0,yes,yes
Am,MAR06657,Retinoate + [Reduced NADPH---hemoprotein reductase] + Oxygen <=> all-trans-18-Hydroxyretinoic acid + [Oxidized NADPH---hemoprotein reductase] + H2O,Retinol metabolism,1.14.14.1,0.0,0.0,0.0,yes,yes
Am,MAR06658,Retinoate + [Reduced NADPH---hemoprotein reductase] + Oxygen <=> all-trans-18-Hydroxyretinoic acid + [Oxidized NADPH---hemoprotein reductase] + H2O,Retinol metabolism,1.14.14.1,0.0,0.0,0.0,yes,yes
Am,MAR06660,,Retinol metabolism,,0.0,0.0,0.0,yes,yes
Am,MAR06664,,Retinol metabolism,1.14.-.-,0.0,0.0,0.0,yes,yes
Am,MAR06665,,Retinol metabolism,1.14.-.-,0.0,0.0,0.0,yes,yes
Am,MAR06668,,Retinol metabolism,2.4.1.17,0.0,0.0,0.0,yes,yes
Am,MAR06669,,Retinol metabolism,2.4.1.17,0.0,0.0,0.0,yes,yes
Am,MAR06672,,Retinol metabolism,,0.0,0.0,0.0,yes,yes
Am,MAR06673,,Retinol metabolism,,0.0,0.0,0.0,yes,yes
Am,MAR06674,,Retinol metabolism,1.2.1.36,0.0,0.0,0.0,yes,yes
Am,MAR06675,,Retinol metabolism,1.2.1.36,0.0,0.0,0.0,yes,yes
Am,MAR06677,,Retinol metabolism,1.14.-.-,0.0,0.0,0.0,yes,yes
Am,MAR06678,,Retinol metabolism,1.14.-.-,0.0,0.0,0.0,yes,yes
Am,MAR06682,,Retinol metabolism,1.14.-.-,0.0,0.0,0.0,yes,yes
Am,MAR06687,,Retinol metabolism,1.14.-.-,0.0,0.0,0.0,yes,yes
Am,MAR06690,,Retinol metabolism,,0.0,0.0,0.0,yes,yes
Am,MAR06691,,Retinol metabolism,,0.0,0.0,0.0,yes,yes
Am,MAR06692,,Retinol metabolism,,0.0,0.0,0.0,yes,yes
Am,MAR06693,,Retinol metabolism,,0.0,0.0,0.0,yes,yes
Am,MAR06700,Retinoate + [Reduced NADPH---hemoprotein reductase] + Oxygen <=> all-trans-4-Hydroxyretinoic acid + [Oxidized NADPH---hemoprotein reductase] + H2O,Retinol metabolism,1.14.-.-,0.0,0.0,0.0,yes,yes
Am,MAR06701,Retinoate + [Reduced NADPH---hemoprotein reductase] + Oxygen <=> all-trans-4-Hydroxyretinoic acid + [Oxidized NADPH---hemoprotein reductase] + H2O,Retinol metabolism,1.14.-.-,0.0,0.0,0.0,yes,yes
Am,MAR06702,,Retinol metabolism,1.14.-.-,0.0,0.0,0.0,yes,yes
Am,MAR06703,,Retinol metabolism,1.14.-.-,0.0,0.0,0.0,yes,yes
Am,MAR06725,L-Phenylalanine:2-oxoglutarate aminotransferase,"Phenylalanine, tyrosine and tryptophan biosynthesis",2.6.1.1;2.6.1.5;2.6.1.57,-0.0229682191499495,-0.0183745753199596,0.0045936438299898,no,yes
Am,MAR06781,3  4 hydroxyphenyl pyruvate mitochondrial transport via proton symport,Mitochondrial transport,,0.0,0.0,0.0,yes,no
Am,MAR06783,3-(4-hydroxyphenyl)lactate hydro-lyase (4-coumarate-forming),"Phenylalanine, tyrosine and tryptophan biosynthesis",,0.0,0.666666666666667,0.666666666666667,yes,no
Am,MAR06911,Complex II reaction for respiratory chain,Oxidative phosphorylation,1.5.5.1,0.0457008305050838,0.0615065442598044,0.0158057137547205,no,yes
Am,MAR06912,diphosphate phosphohydrolase,Oxidative phosphorylation,3.6.1.1,0.0008255833098752,0.0051052781599373,0.0042796948500621,no,yes
Am,MAR06914,ferrocytochrome-c:oxygen oxidoreductase,Oxidative phosphorylation,1.9.3.1,0.0457008305050838,0.0839549267458522,0.0382540962407683,no,yes
Am,MAR06916,ATP phosphohydrolase,Oxidative phosphorylation,3.6.1.3;3.6.1.5;3.6.3.1;3.6.3.10;3.6.3.14;3.6.3.8;3.6.3.9;3.6.4.3;3.6.4.4;3.6.4.6;3.6.4.12;3.6.4.13,0.1675697118519741,0.316777694272957,0.1492079824209828,no,yes
Am,MAR06918,ubiquinol:ferricytochrome-c oxidoreductase,Oxidative phosphorylation,1.10.2.2,0.0914016610101677,0.1679098534917043,0.0765081924815365,no,yes
Am,MAR07160,Deoxynucleoside triphosphate:DNA deoxynucleotidyltransferase,Nucleotide metabolism,2.7.7.7,0.0,0.0,0.0,yes,yes
Am,MAR07161,nucleoside-triphosphate:RNA nucleotidyltransferase (DNA-directed),Nucleotide metabolism,2.7.7.6;2.7.7.19;2.7.7.52,0.0,0.0,0.0,yes,yes
Am,MAR07588,Acyl-CoA:glycerone-phosphate O-acyltransferase,Acylglycerides metabolism,2.3.1.42,0.0,0.0,0.0,yes,yes
Am,MAR07590,Transport of acylglycerone-phosphate (c to x),Peroxisomal transport,,0.0,0.0,0.0,yes,yes
Am,MAR07594,1-Acyl-glycerone-3-phosphate:long-chain-alcohol O-3-phospho-2-oxopropanyltransferase,Glycerophospholipid metabolism,2.5.1.26,0.0,0.0,0.0,yes,yes
Am,MAR07596,Transport of alkyl-glycerone-3-phosphate (c to x),Peroxisomal transport,,0.0,0.0,0.0,yes,yes
Am,MAR07597,Alkyl glycerol phosphate acyltransferase,Glycerophospholipid metabolism,,0.0,0.0,0.0,yes,yes
Am,MAR07598,1-Alkyl-2-acyl-sn-glycero-3-phosphate phosphohydrolase,Ether lipid metabolism,3.1.3.4,0.0,0.0,0.0,yes,yes
Am,MAR07599,CDPethanolamine:1-alkyl-2-acylglycerol ethanolaminephosphotransferase,Glycerolipid metabolism,2.7.8.1,0.0,0.0,0.0,yes,yes
Am,MAR07601,"plasmanylethanolamine,ferrocytochrome b5:oxygen oxidoreductase (plasmenylethanolamine-forming)",Glycerophospholipid metabolism,1.14.99.19,0.0,0.0,0.0,yes,yes
Am,MAR07609,Transport of 1-organyl-2-lyso-sn-glycero-3-phosphocholine (c to e),Extracellular transport,,0.0,0.0,0.0,yes,yes
Am,MAR07614,Acyl-CoA:1-alkyl-sn-glycero-3-phosphocholine O-acyltransferase,Ether lipid metabolism,2.3.1.23,0.0,0.0,0.0,yes,yes
Am,MAR07638,Transport of H+ (c to m),Mitochondrial transport,,0.0,0.4875371161650774,0.4875371161650774,yes,yes
Am,MAR07717,uridine 5'-monophosphate phosphohydrolase,Nucleotide metabolism,,0.2965037583115544,0.4799819018582241,0.1834781435466697,no,yes
Am,MAR07719,Transport of uridine (c to m),Mitochondrial transport,,-0.4799819018584131,-0.2965037583113954,0.1834781435470177,no,yes
Am,MAR07735,Transport of heme (c to e),Extracellular transport,,0.0,0.0,0.0,yes,yes
Am,MAR07765,Transport of SAM (c to n),Nuclear transport,,0.0,0.0,0.0,yes,yes
Am,MAR07767,Transport of SAH (c to n),Nuclear transport,,0.0,0.0,0.0,yes,yes
Am,MAR07772,Transport of NAD+ (r to c),Endoplasmic reticular transport,,0.0,0.0,0.0,yes,yes
Am,MAR07776,Transport of NADH (c to r),Endoplasmic reticular transport,,0.0,0.0,0.0,yes,yes
Am,MAR07777,Transport of NADP+ (x to c),Peroxisomal transport,,0.0,0.0,0.0,yes,yes
Am,MAR07778,Transport of NADP+ (r to c),Endoplasmic reticular transport,,0.0,0.0,0.0,yes,yes
Am,MAR07779,Transport of NADPH (c to x),Peroxisomal transport,,0.0,0.0,0.0,yes,yes
Am,MAR07780,Transport of NADPH (c to r),Endoplasmic reticular transport,,0.0,0.0,0.0,yes,yes
Am,MAR07781,Transport of ADP (c to e),Extracellular transport,,0.0,0.4292622178315754,0.4292622178315754,yes,yes
Am,MAR07786,Transport of ATP (c to n),Nuclear transport,,0.0,0.0,0.0,yes,yes
Am,MAR07792,Transport of GTP (c to n),Nuclear transport,,0.0,0.0,0.0,yes,yes
Am,MAR07796,Transport of UTP (c to n),Nuclear transport,,0.0,0.0,0.0,yes,yes
Am,MAR07801,Adentylate kinase  GTP ,Nucleotide metabolism,2.7.4.10,0.0,0.0,0.0,yes,no
Am,MAR07811,Aspartate Intake by System Asct-1 Transporter,Extracellular transport,,0.0249705313214255,0.0312131641517819,0.0062426328303563,no,yes
Am,MAR07819,Transport of Q10,Extracellular transport,,-0.0536577772289469,0.0,0.0536577772289469,yes,yes
Am,MAR07857,Transport of dTTP (c to n),Nuclear transport,,0.0009270639140141,0.0011588298925176,0.0002317659785035,no,yes
Am,MAR07860,Transport of dCTP (c to n),Nuclear transport,,0.0006686530804462,0.0008358163505577,0.0001671632701115,no,yes
Am,MAR07861,Transport of dATP (c to n),Nuclear transport,,0.0009335790679434,0.0011669738349293,0.0002333947669858,no,yes
Am,MAR07862,Transport of dGTP (c to n),Nuclear transport,,0.0007009455825308,0.0008761819781636,0.0001752363956327,no,yes
Am,MAR07865,UMP kinase (UTP),Nucleotide metabolism,2.7.4.14,-997.9739031949262,997.1650196389425,1995.1389228338685,yes,yes
Am,MAR07867,UMP kinase (GTP),Nucleotide metabolism,2.7.4.14,-972.1643656334676,732.8092766833632,1704.9736423168308,yes,no
Am,MAR07869,UMP kinase (dATP),Nucleotide metabolism,2.7.4.14,0.0009335790679434,0.0011669738349293,0.0002333947669858,no,no
Am,MAR08006,"1-alpha-Vitamin D-24,25-hydroxylase (D3)",Vitamin D metabolism,,0.0,0.0,0.0,yes,yes
Am,MAR08009,Transport of calcidiol (c to m),Mitochondrial transport,,0.0,0.0,0.0,yes,yes
Am,MAR08010,Transport of calcidiol (c to e),Extracellular transport,,0.0,0.0,0.0,yes,yes
Am,MAR08274,DTMP Kinase in Mitochondria,Pyrimidine metabolism,,0.0009270639140141,0.0011588298925176,0.0002317659785035,no,yes
Am,MAR08408,Transport of H2O2 (c to e),Extracellular transport,,-1.0069372766931994,1.5032370393936654,2.510174316086865,yes,yes
Am,MAR08427,ATP Creatine kinase (c),Arginine and proline metabolism,2.7.3.2,-0.4875371161650719,0.0,0.4875371161650719,yes,yes
Am,MAR08428,Transport of creatine (c to m),Mitochondrial transport,,0.0,0.4875371161650774,0.4875371161650774,yes,yes
Am,MAR08430,Transport of creatine-phosphate (m to c),Mitochondrial transport,,0.0,0.4875371161650774,0.4875371161650774,yes,yes
Am,MAR08452,"Cytidylate kinase (dCMP,dCTP),nuclear",Nucleotide metabolism,2.7.4.14,0.0006686530804462,0.0008358163505577,0.0001671632701115,no,no
Am,MAR08456,"Cytidylate kinase (dCMP,CTP),nuclear",Nucleotide metabolism,2.7.4.14,-997.461857723794,997.460186091093,1994.922043814887,yes,yes
